image_id,corruption,severity,map,count_error
4596961c789d3b41916492918797724fe75128239fefc516c3ee75322b7926f0,ruido,1,0.006219135802469135,103
4bf6a5ec42032bb8dbbb10d25fdc5211b2fe1ce44b6e577ef89dbda17697d819,ruido,1,0.11977920227920227,15
4d09672bcf5a2661eea00891bbb8191225a06619a849aece37ad10d9dedbde3e,ruido,1,0.013055397783121914,171
4d2cff9a0c8df3a7ef6100fda6f66e865a7670af6a18564767d8019b9ed2fd7b,ruido,1,0.0022058823529411764,101
4e23ecf65040f86420e0201134e538951acdeda84fbb274311f995682044dd64,ruido,1,0.011764705882352941,16
4e92129f4e8066d6f560d6022cd343a2245939aa49d8b06cddbd9bfc7e7eeb0e,ruido,1,0.10653430180745305,0
516a0e20327d6dfcedcf57e3056115e4fb29cdf4cb349003bdfc75c9b7f5c2cf,ruido,1,0.0,20
52a4ac5a875be7a6c886035d54fb63f5f397dc43508c4831898f6b2f8debc7f3,ruido,1,0.25429217840982543,2
5419302571113e9aa74c7c0a9575333ca539b871a16c86ee92b35170b4ddc52e,ruido,1,0.3071872571872572,2
56d0da5b663ddd49955478c00ca03118c367ff7dd6a646b8c875b0acb207d1c5,ruido,1,0.0,82
58cc121d37fb7f1b4a5252024d88415936781e540252b8f734faeedd29b682d5,ruido,1,0.0034883720930232558,11
5bb8508ff8ec8683fc6a8aa6bd470f6feb3af4eccdca07f51a1ebc9dad67cfb8,ruido,1,0.0032217148655504816,156
5d2c98fd6fda3c7d739461c3b3d4a0c7f8456121a14519dc5955a1775227b053,ruido,1,0.2929516739299348,5
602f267432e7a573e1092f1cf48135c82d0fbc8722bc028b9330ec801a40bb18,ruido,1,0.02957661290322581,5
608ff81c8a0c8b622f6648a9c7f935d85f0c503f515ef2ac3728387be1953ee8,ruido,1,0.08749100899100899,3
610f32e2d9d270d740aec501dcf0c89595e4e623468ad43272adab90520a8f96,ruido,1,0.11907017768106336,22
623cf6987b3fac8f384c09f40d98c5e739c097aa9a9627054542aa27f7d38db1,ruido,1,0.1207888212756367,9
68f833de9f8c631cedd7031b8ed9b908c42cbbc1e14254722728a8b7d596fd4c,ruido,1,0.03668780831571529,18
6aa7dd0c88bec4f96cdd497f9c37779733033d9ec6513307461302d36bd32ac7,ruido,1,0.42935897435897435,1
6af82abb29539000be4696884fc822d3cafcb2105906dc7582c92dccad8948c5,ruido,1,0.458384883996558,11
6b0ac2ab04c09dced54058ec504a4947f8ecd5727dfca7e0b3f69de71d0d31c7,ruido,1,0.004592074592074592,47
6b72b61b80060a9e79a4747f9c5d5af135af9db466681c2d1086f784c7130699,ruido,1,0.003965346170673239,178
6f8197baf738986a1ec3b6ba92b567863d897a739376b7cec5599ad6cecafdfc,ruido,1,0.012602186969729196,92
6fb82031f7fc5f4fa6e0bc2ef3421db19036b5c2cdd2725009ab465d66d61d72,ruido,1,0.24632478632478633,0
709e094e39629a9ca21e187f007b331074694e443db40289447c1111f7e267e7,ruido,1,0.0,61
72b18a405555ad491721e29454e5cd325055ce81a9e78524b56f2c058a4d2327,ruido,1,0.12000000000000002,2
777f7c4269279951ae05b56e806745e613297d411d048c0bce8964afd7d71a4b,ruido,1,0.008695652173913044,41
77ceeb87f560775ac150b8b9b09684ed3e806d0af6f26cce8f10c5fc280f5df2,ruido,1,0.0,12
7978812d0e2e034ee1f9c141f019705582fcaa290e4a01c6c75a62753285cb23,ruido,1,0.0,21
79dfcbc9361edd3a1ffe81a5bdaa22a197ad1341f3fa64b86a646c2607d6b324,ruido,1,0.014202657807308972,63
7af09f98ec299ba0658d759eebc4c34e1c98289ea6ce37f233e9f5e4e2fc84f4,ruido,1,0.4401122892415462,1
7ba20aa731cc21af74a8d940254176cbad1bdc44f240b550341c6d9c27509daa,ruido,1,0.4844773139745916,3
7c318172e976ae5a962c9c7a4e9fe46d7fb985765ddd3a3e2108e893a90b92b2,ruido,1,0.030004824478508683,17
7f4d7b549d0f1a110191e2aded872943d85892bc30667f19fe9de97a5370b08e,ruido,1,0.7240476190476189,1
8175a55b711c948fe383bd3b91b6ca1b9e048a5241e0be13aff31ce2674fbe6d,ruido,1,0.47379515908927666,0
8d9b4205ddb10fa49a2973b4f3a2dc6923407ae015081e1a52c4b4c2fe8faa53,ruido,1,0.4663019280461141,2
8efed2e62c919e6d70a2ab548b1a33014877fe8a23f177ef25a9dee25ffe8842,ruido,1,0.0677429001728371,11
97158b2fe38783d88d4e44ba1b7bc6c84f225f8b35fcccc2f9265c65f14e7c8b,ruido,1,0.3061329795075925,6
9774c82396327929fea05e40ae153cabf0107178b2ae3e40a5709b409793887e,ruido,1,0.17621013317607745,6
9b25b8ffd5f52b6c3d235a42d51d380503d1f80b61ef0f62eeb696f5977c38e6,ruido,1,0.19350649350649352,5
9e4f8ec60a0d622a02c0e16eedcc0101f88ddefbcec2383946c4572b57a1e43a,ruido,1,0.3768077453096607,20
9facc652efe19f634639585d692a53dd6c2a8e2f0c9baebdfd85b9b41ec58851,ruido,1,0.0,15
a3a1b8f9794ef589b71faa9f35fd97ad6761c4488718fbcf766e95e31afa8606,ruido,1,0.40259361959886936,4
a7f6194ddbeaefb1da571226a97785d09ccafc5893ce3c77078d2040bccfcb77,ruido,1,0.005470679505581674,21
a9d884ba0929dac87c2052ce5b15034163685317d7cff45c40b0f7bd9bd4d9e7,ruido,1,0.12417130325902517,7
aa83f5b4fca02ae43a6b9456ab42707b0beabc6e7c5c4e66c0d2572fb80f3615,ruido,1,0.4701090576090576,1
abbfff07379bceb69dba41dad8b0db5eb80cc8baf3d4af87b7ee20b0dac32215,ruido,1,0.02571428571428571,10
ac8169a0debed11560f3f0e246c05ea82d03c66346f1576cc8268554cb3f549f,ruido,1,0.0,19
ad9d305cbf193d4250743ead466bdaefe910835d7e352c544e22320e8336f5c1,ruido,1,0.02722173975973368,18
afa272dc01825d4b929b3bfc79a10f68dd3c163c450d858b964d1ce0bc93e131,ruido,1,0.010150663942798774,71
b3b1626f8ad156acb2963d1faa6a368f9378a266c3b90d9321087fdc5b3032b4,ruido,1,0.0,17
b67a6e5da8b1cfa5319d94a7d3f8b706725753346c37a4636bf7382e98b3c5df,ruido,1,0.19519706128065262,0
b6d50fa22380ae3a7e8c52c5bc44a254e7b2596fd8927980dbe2c160cb5689b5,ruido,1,0.5163966064894858,0
b82548ab19466b461614e6055aaf49fbc24c03a2d20e65575b680c7c28268807,ruido,1,0.5853367883195852,3
b98681c74842c4058bd2f88b06063731c26a90da083b1ef348e0ec734c58752b,ruido,1,0.40964285714285714,1
be771d6831e3f8f1af4696bc08a582f163735db5baf9906e4729acc6a05e1187,ruido,1,0.0009433962264150943,71
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,ruido,1,0.00611334225792057,34
c169a7782a69ea2f38f64d2739de189e88adbcfd4a829721def8c89ecabe8b71,ruido,1,0.0,2
c35e6e3ea39a718e1b7aff66e4cc678efd662f9b5336b74d69c1d6bca7aaf288,ruido,1,0.2927861993079384,8
c3bec1066aae20f48b82975e7e8b684cd67635a8baf211e4d9e3e13bc54c5d06,ruido,1,0.010612619703528794,22
c6216cdc42f61bc345434986db42e2ef9b9741aee3210b7a808e952e319d2305,ruido,1,0.2041779663426005,11
cf26c41245febfe67c2a1682cc4ee8752ee40ae3e49610314f45923b8bf5b08a,ruido,1,0.42971636517155315,4
d1dbc6ee7c44a7027e935d040e496793186b884a1028d0e26284a206c6f5aff0,ruido,1,0.07861471861471861,11
d3ce382f190ee24729bd2e80684c11bef72bc9c733cdbbc19a17d2c1b2e775f7,ruido,1,0.2389277389277389,0
da8ca06ccbb4e2a8718f7c2939ef6cc3a4088981f660842ad885a8273e740d55,ruido,1,0.4400710550676686,6
dad607a203483439fcbc2acecd0a39fb5e5a94a32a94348f5c802c79cfeb6e7c,ruido,1,0.3885471571939329,4
e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,ruido,1,0.0,100
e5a7b8a9924b26b3abf039255a8a3bb00258f4966f68ff3349560b4350af9367,ruido,1,0.0,17
ead9464a50a17f74bf1b6471d94ecce8d887cf518c8fedc6c6048eb948bc4e49,ruido,1,0.8138528138528139,0
ed4b8e0d756836be7acb2e2b7799c473b52424e3092a71d3c6d23558e500dc4c,ruido,1,0.6031407440383696,14
f534b43bf37ff946a310a0f08315d76c3fb3394681cf523acef7c0682240072a,ruido,1,0.08676477146042363,8
f728de04267283f0b4daab9a840e7433b2c6034baf195fd526850439c9297687,ruido,1,0.006060606060606061,41
f7eaaf420b5204c4a42577428b7cd897a53ef07b759ccbba3ed30a3548ca5605,ruido,1,0.15637685843568197,4
f81ca7ee25e733ff37240c34c8e3044d9937bb0166e315952ebde3f237ecb86f,ruido,1,0.3308385077566112,3
f8e74d4006dd68c1dbe68df7be905835e00d8ba4916f3b18884509a15fdc0b55,ruido,1,0.0531548109505857,29
fa751ff3a6332c95cb5cb1d28563553914295e9e7d35c4b6bd267241e8a0787c,ruido,1,0.3343206692906727,4
fdda64c47361b0d1a146e5b7b48dc6b7de615ea80b31f01227a3b16469589528,ruido,1,0.15179955906785175,4
003cee89357d9fe13516167fd67b609a164651b21934585648c740d2c3d86dc1,ruido,2,0.005555555555555555,35
0121d6759c5adb290c8e828fc882f37dfaf3663ec885c663859948c154a443ed,ruido,2,0.0,1370
077f026f4ab0f0bcc0856644d99cbf639e443ec4f067d7b708bc6cecac609424,ruido,2,0.010526315789473684,8
08151b19806eebd58e5acec7e138dbfbb1761f41a1ab9620466584ecc7d5fada,ruido,2,0.0,42
08275a5b1c2dfcd739e8c4888a5ee2d29f83eccfa75185404ced1dc0866ea992,ruido,2,0.0,12807
0d2bf916cc8de90d02f4cd4c23ea79b227dbc45d845b4124ffea380c92d34c8c,ruido,2,0.0,9
0ea221716cf13710214dcd331a61cea48308c3940df1d28cfc7fd817c83714e1,ruido,2,3.2268473701193935e-05,2362
139946af9e2c7ef4f0298e622b831dbef5e5c0cd088eb5bc3382f8df9355443d,ruido,2,0.04,9
1631352dbafb8a90f11219fffd3bea368a30bc3bad3bbe0e84e19bd720df4945,ruido,2,0.0,1443
1ec74a26e772966df764e063f1391109a60d803cff9d15680093641ed691bf72,ruido,2,0.00043838298432789195,1319
220b37f4ca7cab486d2b71cd87a46ee7411a5aa142799d96ed98015ab5ba538a,ruido,2,0.0,7
24a20f2a529cede5695df2422a3986505b5826bb10b10781d6db2074cf3de7b3,ruido,2,0.0,1962
2c83c86dd4e5dacc024b55629375567fb8e320a82ef86f541cfe54764040fc25,ruido,2,0.0,143
2f929b067a59f88530b6bfa6f6889bc3a38adf88d594895973d1c8b2549fd93d,ruido,2,0.0,131
30f65741053db713b3f328d31d3234b6fedbe31df65c1a8ea29be28146cab789,ruido,2,0.0,31
3441821ebea04face181c9e2f4d0d09727c764827ac51b9e7fbadbebabeab225,ruido,2,0.0,44
3477024fd843e46097840360f9cdee24b76bf5c593ed27a9aee7a5728a06aa51,ruido,2,0.0,940
34c9f4eb2af8b8f46b1d88b74bde16f4614cd08948c2f1d817eb629afc512e7a,ruido,2,0.0,19
35ca5f142a7d7a3e4b59f1a767a31f87cb00d66348226bc64094ee3d1e46531c,ruido,2,0.0,34
37ed50eea5a1e0bade3e6753793b6caeb061cd4c2f365658c257f69cab1f6288,ruido,2,0.0,96
3a22fe593d9606d4f137461dd6802fd3918f9fbf36f4a65292be69670365e2ca,ruido,2,0.0,4
3bf7873f11823f4b64422f49c8248dd95c0d01f9ae9075ae3d233bbb21a3d875,ruido,2,0.05978007534732797,59
3bfa8b3b01fd24a28477f103063d17368a7398b27331e020f3a0ef59bf68c940,ruido,2,0.0,1863
3ca8181367fc1258a418f7bf5044533c83e02a59c1a96def043295c429c297a8,ruido,2,0.0,29
4596961c789d3b41916492918797724fe75128239fefc516c3ee75322b7926f0,ruido,2,0.0,170
4bf6a5ec42032bb8dbbb10d25fdc5211b2fe1ce44b6e577ef89dbda17697d819,ruido,2,0.07884615384615384,17
4d09672bcf5a2661eea00891bbb8191225a06619a849aece37ad10d9dedbde3e,ruido,2,0.0,1185
4d2cff9a0c8df3a7ef6100fda6f66e865a7670af6a18564767d8019b9ed2fd7b,ruido,2,0.0,124
4e23ecf65040f86420e0201134e538951acdeda84fbb274311f995682044dd64,ruido,2,0.0,1984
4e92129f4e8066d6f560d6022cd343a2245939aa49d8b06cddbd9bfc7e7eeb0e,ruido,2,0.0,1217
516a0e20327d6dfcedcf57e3056115e4fb29cdf4cb349003bdfc75c9b7f5c2cf,ruido,2,0.0,38
52a4ac5a875be7a6c886035d54fb63f5f397dc43508c4831898f6b2f8debc7f3,ruido,2,0.0,19
5419302571113e9aa74c7c0a9575333ca539b871a16c86ee92b35170b4ddc52e,ruido,2,0.0375,7
56d0da5b663ddd49955478c00ca03118c367ff7dd6a646b8c875b0acb207d1c5,ruido,2,0.0,59
58cc121d37fb7f1b4a5252024d88415936781e540252b8f734faeedd29b682d5,ruido,2,0.0,94
